text,label
Ok Inda nini Mbega Basi Urupfu Abagome haha fr Ikigarasha Inzangano Hmmm,hate
Ok Muraho Turashima Ngo Turashima Ariko Noneho Basi Lol Noneho Amakuru Kandi,normal
Hmmm Umutuzo Umugisha Amakuru Ikirere Ubuzima Sha Kandi Amahoro Sha,normal
haha Mbega Ndakunda Ubuzima Basi Amakuru Hmmm smh Ok Turashima !!!,normal
Cyane Sha Inda nini Lol Ikigarasha smh Bro Ngo Ibinyoma Sure kabisa Inzangano,hate
Ngo Nuko se! Lol Hhh Hhh Lol Hahaha Basi Hhh Hhh Ok Bro Ariko Lol,sarcasm/joke
Ni byiza koko Ngo Ikirere Nuko se! Mbega Hmmm Ngo urankunda? Ibinyoma Bro Abanzi Ni byiza koko Ni byiza koko,sarcasm/joke
Kandi Basi Yego Cyane Ni byiza koko Muraho Urupfu Ibinyoma Ese Lol smh Ni byiza koko Nuko se! sure Ariko Ni byiza koko Muraho Yego,sarcasm/joke
Ngo Umugisha Umutuzo Yego Turashima Umutuzo Yego,normal
Ngo  urankunda?  Mbega  Ndabyemeye  rwose  Ngo  Sure  kabisa  Yego  Ni  byiza  koko  Ndabyemeye  rwose  Sure  kabisa  Ariko  !!!,sarcasm/joke
Muraho Cyane Cyane Hahaha Ariko Ubuzima Hhh Muraho lol Ndabyemeye rwose,sarcasm/joke
Ikigarasha Ese Lol Lol Abagome Cyane Sha Inzangano Basi Yego,hate
Urupfu Lol Amahoro Lol Inzangano Sha Abanzi Ariko Kandi Cyane Mbega,hate
Ariko Ndakunda Amakuru Ndakunda Turashima Ok Lol Cyane Ese Sha Umugisha Amahoro Kandi,normal
Ndakunda Sha Muraho Inzangano Ikirere Ngo Turashima Ikirere Turashima,normal
Inzangano Yego Muraho Muraho Amakuru Amahoro Mbega Ngo Amahoro Cyane Ok Umutuzo Basi Umugisha !!!,normal
Yego Bro Mbega Noneho fr Kandi Sure kabisa Cyane Ndabyemeye rwose sure !!!,sarcasm/joke
Amakuru Bro Kandi Umugisha Ngo Hmmm Amakuru Umugisha Basi,normal
Ariko Lol Muraho Basi Umutuzo Ngo urankunda? rly Abagome Mbega Amakuru Nuko se! Ariko Ngo Ngo Ese,sarcasm/joke
Amahoro Amakuru Cyane Turashima Ikirere Ndabyemeye rwose Lol Sha Ikirere Ngo Lol Ngo urankunda? Hmmm Yego Ok Ariko Kandi Umugisha,normal
Hmmm Amahoro Ese Hahaha Umugisha Ndakunda Umugisha Bro Ikirere Amakuru fr,normal
Ntacyo mumaze Sha Mbega Ibinyoma Mbega Abagome Basi Ngo Lol Ibinyoma,hate
Ntacyo mumaze Ntacyo mumaze lol Hmmm Bro Urupfu Muraho Abagome Abagome,hate
sure  Ibinyoma  Hmmm  bro  Muraho  Abagome  Noneho  Yego  Abagome  Hmmm  Muraho  Mbega  Inda  nini  !!!,hate
Amahoro Ok Bro fr rly Ngo Umutuzo Cyane Kandi Umutuzo,normal
Amakuru Cyane Muraho Ariko Lol Sha Yego Ok Amakuru,normal
Mbega Bro Ubuzima Ok Basi Ndakunda Ubuzima Ubuzima Ariko,normal
Amakuru Bro Basi Muraho Bro Basi Ndakunda Ikirere rly Cyane rly Cyane,normal
Kandi Ni byiza koko Ngo urankunda? Bro Cyane Hahaha Hmmm Noneho Ngo Ariko Sure kabisa Ok Hahaha,sarcasm/joke
Ikigarasha Ngo urankunda? Amakuru Ni byiza koko Hahaha Ngo Basi Muraho Ntacyo mumaze Bro Lol Cyane Sha Yego Cyane Ndabyemeye rwose Ngo urankunda? Mbega,sarcasm/joke
Amahoro Noneho Muraho Cyane Sha haha sure Cyane Lol Hmmm Muraho Ndakunda Turashima Mbega Amakuru Noneho !!!,normal
Bro Cyane Ngo Noneho Umugisha Turashima Hmmm smh Ubuzima Ese Basi Ngo Turashima Yego Ese,normal
Ok  Umugisha  Lol  Kandi  Hmmm  Lol  Sha  Basi  Ariko  Noneho  Ikirere  Noneho  Ikirere,normal
Lol Amakuru Amakuru Bro Mbega Ngo Ndakunda Amahoro Ngo Ese Yego !!!,normal
Ikirere Turashima Basi Kandi Muraho Muraho Ok Abagome Bro Noneho Ikirere Nuko se! Sha,normal
Amakuru Hmmm Cyane Ese Umutuzo Ngo Yego Cyane Ubuzima Kandi Yego Ikirere,normal
Urupfu Bro Abanzi Ariko Abanzi Ikigarasha Ngo Urupfu,hate
Lol  Yego  Umugisha  Ndakunda  Amahoro  Ariko  Umutuzo  Ngo  Ndakunda  Noneho  Bro  Ok  Amahoro,normal
Muraho Ngo Muraho Umugisha Basi Amakuru Ndakunda Amahoro Umutuzo Ok Noneho Bro,normal
Kandi Ndakunda Amakuru Inzangano Inzangano Ariko Ariko Nuko se! Cyane Lol,hate
Amahoro Noneho Kandi sure Basi Ok Ok Bro Umugisha Amahoro Hmmm lol Ubuzima Mbega,normal
Cyane Turashima Ubuzima Turashima Kandi Ikirere Ok Bro Turashima lol Ndakunda Hmmm,normal
smh Mbega Bro Ndakunda Turashima lol Basi Lol Noneho Mbega Cyane Ese,normal
Ikirere Amahoro Mbega Sha Ubuzima Ubuzima Ikigarasha Kandi Yego Bro,normal
Umugisha Cyane Umutuzo bro Cyane Umutuzo Ok rly Umutuzo Ndakunda Amahoro,normal
Ubuzima Lol Ikirere Amahoro Ok rly Ariko Ngo Ndakunda Cyane Sha Mbega Lol,normal
Turashima Umugisha Amahoro Umutuzo Cyane Amahoro Noneho Hhh Umugisha Ese,normal
Kandi Mbega Bro Kandi lol Ok haha Abagome Inda nini Lol Noneho !!!,hate
Sha  Yego  Umutuzo  Muraho  Ndakunda  Sha  Ngo  Ariko  Yego  Mbega  Ikigarasha,normal
Abanzi Lol Mbega Basi Ikirere Ubuzima Ikigarasha,normal
Basi Ni byiza koko Noneho Hmmm Cyane Yego Ni byiza koko Mbega Ni byiza koko Hhh Muraho,sarcasm/joke
Basi rly Noneho bro Kandi Ese Ni byiza koko Ese Ok Noneho Ni byiza koko,sarcasm/joke
Ikirere Muraho Ntacyo mumaze sure lol Umutuzo Ndakunda Muraho Turashima Lol Umutuzo Yego Muraho Amahoro Yego Hmmm Muraho,normal
Sha  Muraho  Ubuzima  Ok  Ntacyo  mumaze  sure  Sha  Turashima  Abagome  Ubuzima  Sha  Noneho  Ese  Turashima  Cyane,normal
rly  Mbega  Sha  Ndabyemeye  rwose  Kandi  Nuko  se!,sarcasm/joke
Yego Cyane Cyane Urupfu Inda nini Ikigarasha Abagome Abanzi,hate
Ibinyoma Ngo Yego Ok Inzangano Ikigarasha Ibinyoma Yego Ntacyo mumaze Noneho Abanzi,hate
Ok Ubuzima fr Yego Lol Ese Ok Ok sure Ngo Mbega Umutuzo Bro Amahoro !!!,normal
Cyane Yego Sha Lol Inzangano Ok Ese Ikigarasha Ok,hate
Umutuzo Umutuzo Cyane Ikirere Umutuzo Ok Ese Ubuzima fr,normal
Urupfu Ok Hmmm Ngo Muraho Abanzi Muraho Ese Abagome Sha Mbega,hate
Umugisha Ok Turashima sure Basi Ikirere Ikirere sure Lol Lol,normal
Mbega haha Cyane Basi Yego Yego Abanzi Abanzi Abanzi sure Abanzi,hate
Yego Ndakunda Basi Kandi Turashima Kandi Ariko Ikirere Hmmm Turashima Lol Urupfu Yego Amahoro Kandi,normal
Ngo Urupfu Ibinyoma Sha Abagome Mbega Basi Yego Inzangano Ariko Cyane Abanzi Abagome Basi Ese,hate
Ikigarasha rly Abagome Yego Abanzi Kandi Inzangano Ngo bro Inzangano Ikigarasha Ngo Muraho,hate
Noneho Bro Ngo Basi Ngo Noneho Ntacyo mumaze Ntacyo mumaze Hmmm Ngo Kandi Ibinyoma Inda nini Ok Ibinyoma,hate
Ok Mbega Umugisha Turashima Lol Ariko Ubuzima Ok,normal
Umugisha Lol Umugisha Amakuru Bro Lol Cyane Yego Yego,normal
Hmmm Umugisha Basi Amahoro Basi Mbega Ubuzima Turashima Cyane Kandi,normal
Ok Kandi Umutuzo Umutuzo Umugisha Sha Ubuzima Hmmm Ubuzima Ndakunda !!!,normal
Ntacyo mumaze Ntacyo mumaze Urupfu Ok Ok Ikigarasha Lol Cyane Mbega Kandi Noneho,hate
Abagome Urupfu Ese Ese Cyane Ariko Hmmm Ese Cyane Ibinyoma Basi Ikigarasha Abagome smh Ngo smh,hate
sure Ndabyemeye rwose Nuko se! Muraho Bro Sha Ese Nuko se! Hhh Hahaha,sarcasm/joke
Hhh Ese smh Ikigarasha Bro Yego Ndakunda Hahaha Ngo urankunda? Basi Sure kabisa Yego Noneho Yego,sarcasm/joke
Noneho Amakuru haha Ndakunda Noneho Basi Sure kabisa Ndakunda Ngo sure Ese,normal
bro Basi Hmmm Hhh Muraho Mbega Ariko Sha Muraho Ndabyemeye rwose Ngo urankunda? Ndabyemeye rwose !!!,sarcasm/joke
Hmmm Ubuzima Ubuzima Hmmm bro Ese Amahoro !!!,normal
Ok Mbega Muraho Muraho fr Hhh Basi Sure kabisa Basi Lol Bro Ndabyemeye rwose Sure kabisa Yego !!!,sarcasm/joke
Ariko Hhh Bro Nuko se! Lol Nuko se! Ok Ngo Noneho Bro Lol Ese,sarcasm/joke
Amakuru Ese sure Turashima lol Basi Cyane Ese Hmmm,normal
Amahoro Kandi Noneho Ngo Inda nini Bro Abagome Ndakunda Ntacyo mumaze bro Abagome Ngo Ibinyoma Muraho Sha,hate
Sha  Ngo  Urupfu  Mbega  Sha  Mbega  haha  Yego  Ngo  Abagome  Abagome  Basi  Muraho  Inzangano,hate
Amahoro Yego Umugisha Ok Lol Ngo Kandi Turashima Ikirere,normal
Ok Muraho Lol Sure kabisa Ni byiza koko Hahaha Ese Ok Ni byiza koko Mbega Ok,sarcasm/joke
Cyane Cyane Cyane Ndabyemeye rwose Muraho Ngo Noneho Hmmm Hhh Noneho Hhh Sure kabisa,sarcasm/joke
Ubuzima Ok Ngo Ok Bro Umugisha Sha Umugisha Bro Ikirere,normal
Kandi Ariko Abanzi Mbega Hmmm Ntacyo mumaze Urupfu Hmmm Mbega Ibinyoma Sha Ariko Abagome Sha Ikigarasha fr !!!,hate
Noneho Ngo urankunda? Ikirere Muraho Ndakunda Ok Bro Mbega Ese Ikirere Hahaha Sha,normal
Lol Bro Umugisha Lol Umutuzo !!!,normal
Ibinyoma Abanzi Hmmm Ngo Ngo,hate
Amakuru Urupfu Kandi Basi Umugisha Sha Sha,normal
Mbega Hmmm Abanzi Hmmm Noneho Kandi Nuko se! Ese Muraho Ariko Amahoro Umugisha Umugisha Umutuzo Muraho Ok !!!,normal
Ubuzima  Turashima  Mbega  Hmmm  Ngo  urankunda?  Ese  Ndakunda  Ikigarasha  Ndakunda  Umugisha,normal
Ariko  Ubuzima  Ok  Amahoro  Ngo  Umugisha  Muraho  Ndakunda  Ese,normal
Lol Inda nini Abagome Yego Ngo Bro Kandi Abagome Ngo Ntacyo mumaze Sha smh Lol,hate
Inzangano Ok Urupfu Ngo urankunda? Muraho Ntacyo mumaze Bro Hmmm Amakuru Nuko se! Abanzi Bro Kandi Ngo Basi Cyane Lol,hate
Ubuzima Urupfu Inda nini Ndabyemeye rwose Ntacyo mumaze Hmmm Nuko se! Abagome Ikigarasha Kandi Muraho sure,hate
Inzangano Hmmm Noneho haha Inda nini Lol Mbega Kandi Abanzi,hate
Hahaha Mbega Ngo Ni byiza koko Lol Muraho Nuko se! haha Mbega Lol Ni byiza koko Noneho Kandi Sha,sarcasm/joke
Muraho Mbega Abanzi Urupfu Bro,hate
Ni byiza koko Cyane Lol Noneho Noneho Ngo Ngo urankunda? Sha Sha Sha Mbega Ngo urankunda? !!!,sarcasm/joke
Hhh smh Muraho Bro Ngo urankunda? Hhh Abagome fr Bro,sarcasm/joke
Kandi Yego Ibinyoma Inda nini Kandi Cyane Lol Urupfu Sha Sha Hmmm Lol Ntacyo mumaze Inda nini,hate
Ese Hahaha sure Ok Urupfu Bro Cyane Ndakunda Yego Ndabyemeye rwose smh Inda nini Ese Yego Bro Basi,hate
Hahaha  Cyane  Ni  byiza  koko  Mbega  Cyane  fr  Sha  Hmmm  Noneho  Ese  Lol  smh  Nuko  se!  Hhh  Muraho  Kandi,sarcasm/joke
Ariko Cyane Abagome Noneho Nuko se! Ok Hmmm Ese Inzangano Yego Turashima Kandi,hate
Urupfu Hmmm Ngo urankunda? Ok Ese Ok Ntacyo mumaze !!!,hate
Amahoro Amakuru Hmmm Ndakunda Ndakunda Noneho Cyane Ni byiza koko Muraho Cyane Cyane Amakuru Ngo Ok Muraho Ok,normal
Amahoro  Umutuzo  sure  Umutuzo  Ok  Lol  Ariko  Ubuzima  Ese  Bro  Ikirere  Muraho  Cyane  Umugisha  Lol  Ok,normal
Ndakunda Bro Muraho Lol Umutuzo Basi Muraho Basi Ubuzima Ikirere Amakuru Ok Noneho Yego Ubuzima Ngo !!!,normal
rly Muraho Noneho bro Basi Amakuru Amakuru Bro Ese Umutuzo Sha Ikirere Mbega Noneho Ese Ubuzima Basi Ndakunda !!!,normal
smh  Bro  Umutuzo  Ubuzima  Yego  Ubuzima  Ngo  Amakuru  Amakuru  Ese  Basi  Inzangano  Hmmm,normal
Ngo Yego Ngo urankunda? Hhh lol Ariko Ese Bro Lol Kandi rly Noneho Bro,sarcasm/joke
Mbega  Lol  Hahaha  Sure  kabisa  Basi  Hahaha  Sure  kabisa  Lol  Bro  Yego,sarcasm/joke
Amakuru  Umutuzo  Umugisha  Lol  Ngo  Umugisha  Umutuzo  Muraho  Ngo,normal
Ubuzima Sha Ngo Basi Turashima Ikirere Amakuru Bro Mbega Ese Ikirere Ok Ok Bro Yego,normal
Sha Kandi Cyane Bro Ese Yego Ok Umugisha Umugisha Hmmm lol Hhh Ubuzima Umugisha,normal
Ok Muraho Ariko Amakuru Amahoro Cyane Umutuzo Umugisha Yego Yego Ikirere Bro Ok,normal
Bro  Kandi  Ubuzima  Ubuzima  haha  Ok  Lol  Hmmm  Ndakunda  Ariko  Cyane  lol  Sha  Sha  !!!,normal
Ikigarasha Abagome Cyane Ikigarasha Muraho Abagome Urupfu Hmmm Mbega Ntacyo mumaze Cyane Ok Lol,hate
Hahaha Mbega Lol sure Sure kabisa Hmmm Ndabyemeye rwose Hahaha Hmmm Hahaha,sarcasm/joke
Ndakunda Amakuru Muraho Umutuzo Mbega Hmmm Umugisha Muraho Ikirere,normal
Ibinyoma Mbega Inda nini Muraho Ntacyo mumaze smh Ntacyo mumaze Basi Mbega Kandi Sha Hmmm Muraho,hate
Ok Muraho Abanzi Ariko Inzangano Ese Kandi,hate
Lol Noneho Ok Cyane Kandi Ntacyo mumaze Ese Basi Abagome Ariko Abagome Kandi Abagome Ikigarasha Noneho Ntacyo mumaze !!!,hate
Bro  Ndakunda  Ikirere  Basi  Basi  Amahoro  Mbega  Umugisha,normal
Bro Ndabyemeye rwose Yego Sha Sure kabisa Ngo smh Kandi,sarcasm/joke
Ariko Kandi Ese Hhh Ngo urankunda? Lol Ok Ariko Noneho Hhh,sarcasm/joke
Ariko Noneho Nuko se! Bro Ngo bro Yego Ariko Ese Hahaha Ariko,sarcasm/joke
Ubuzima Umutuzo bro Basi Bro Kandi Noneho Turashima Umugisha Basi Sha Amahoro Sha Amakuru,normal
Noneho  Ok  Ndabyemeye  rwose  Ok  haha  Hhh  Hmmm  smh,sarcasm/joke
lol Kandi Lol Ese Inda nini Abagome Inzangano Mbega Hmmm Inda nini Sha Basi Ok Ese Kandi Ibinyoma Ibinyoma !!!,hate
Mbega  Bro  bro  Turashima  Nuko  se!  Hmmm  Hmmm  Amahoro  Lol  Basi  Basi  Sha,normal
Ngo Mbega Yego Ese bro Noneho Yego Ikirere Amahoro Yego Ngo Turashima Umutuzo Amakuru Hmmm !!!,normal
Hhh Cyane Muraho Bro Bro Nuko se! Sha Muraho Mbega Lol Basi Hmmm,sarcasm/joke
Muraho Yego Kandi rly lol Amakuru Amakuru,normal
Muraho Umutuzo Ubuzima Kandi Hmmm Yego Mbega Lol Ndakunda,normal
Abanzi Hmmm Bro Cyane Inda nini Hmmm Cyane,hate
Basi Hahaha Ni byiza koko Hahaha Muraho Ese Noneho Ngo urankunda? Ngo urankunda? !!!,sarcasm/joke
Ese  Ubuzima  Amakuru  Yego  Umugisha  Cyane  Amahoro  Noneho  Ese  Cyane  Cyane  Bro  Ndakunda  Hmmm,normal
Amakuru Ubuzima Umutuzo Bro Turashima Kandi Noneho Umugisha,normal
Lol  Abagome  Cyane  Sha  haha  Ikirere  smh  Cyane  Turashima,normal
Inzangano Kandi Abanzi Noneho Abanzi Noneho Abagome Sha !!!,hate
Cyane Ngo Hhh Ngo Basi Ndabyemeye rwose Sure kabisa Basi !!!,sarcasm/joke
Bro Inzangano Abanzi Ok Muraho Ok Abanzi Abagome Turashima Inda nini Ubuzima Lol Amahoro Ngo Ntacyo mumaze,hate
Ariko  Mbega  Mbega  Ese  Cyane  Cyane  Ntacyo  mumaze  Kandi  Ok  Ikigarasha  Ngo  Cyane  !!!,hate
Ubuzima Noneho Umugisha Umugisha Sha lol Mbega Umutuzo Ariko lol Sha Umugisha Ese,normal
Mbega Umutuzo Noneho Cyane Yego Umugisha Kandi Ese Hmmm Hmmm Umutuzo Umugisha Basi Sha,normal
Ntacyo  mumaze  Abanzi  Urupfu  Inda  nini  Hahaha  Lol  Ese  Noneho,hate
Ese  Hmmm  Lol  Lol  Umutuzo  Umugisha  Sha  Amakuru  Turashima  Ok  Ndakunda  Ndakunda  Yego,normal
Abanzi  Ikigarasha  Mbega  Bro  Inda  nini  Muraho  Abanzi  Ok  Bro  !!!,hate
bro Amakuru Cyane fr Ubuzima Sha Ndakunda Amakuru Amahoro Ngo,normal
Muraho Mbega fr Ngo urankunda? Ngo urankunda? Abanzi Amakuru Yego Ariko Hhh Ndabyemeye rwose,sarcasm/joke
Cyane  Ndakunda  Yego  Turashima  Turashima  Ese  Ndakunda  Umutuzo  Ok  Abagome  Cyane  Basi  Hhh  Muraho  Ese  Ok  !!!,normal
Yego Ngo Noneho Noneho Mbega Lol Cyane Urupfu Abagome Ariko Ngo Inzangano,hate
Noneho Ariko Amakuru Bro Ngo Turashima Kandi Bro Kandi Turashima,normal
Ese Abanzi Hmmm Abagome Yego Lol Ibinyoma Kandi Bro Kandi Ibinyoma rly,hate
Sha  Amakuru  Mbega  Hahaha  bro  Muraho  Kandi  Ubuzima  Inzangano  Sha  Ikirere  Ndakunda,normal
Hahaha Urupfu Turashima Cyane Umutuzo Lol Basi Amahoro Muraho !!!,normal
Amakuru Umugisha Kandi Turashima Ndakunda Hmmm Mbega Nuko se!,normal
Ntacyo mumaze Abanzi Inda nini Noneho Basi Ngo Inda nini Cyane Ntacyo mumaze Yego Cyane,hate
Bro Basi Ok Mbega Urupfu Muraho Ariko Hahaha Ibinyoma Umutuzo Noneho Mbega Ngo urankunda? Hhh !!!,sarcasm/joke
Sha  Yego  Ariko  Umutuzo  Umugisha  Cyane  Ubuzima  Ikirere  Cyane  Ubuzima,normal
Umugisha Sha Amakuru haha Noneho Basi Ok,normal
Basi Cyane Muraho Ibinyoma Ibinyoma lol Ikigarasha Lol smh Inzangano Ibinyoma Turashima,hate
Ok Ariko Ntacyo mumaze Ikigarasha Lol Basi Ikigarasha Ngo Sha Cyane,hate
Basi Muraho Ikigarasha Hmmm Basi Noneho Inda nini lol Ibinyoma Inda nini Inzangano Ariko Urupfu !!!,hate
Yego Sha Ngo Ndakunda Sha Ndakunda Amahoro Ngo Ndabyemeye rwose Yego Bro Amakuru Umutuzo Ndabyemeye rwose,normal
Ngo Muraho Ese Sha Ok Lol Cyane Noneho Abanzi Hmmm Abagome Ngo urankunda?,hate
Umutuzo Hmmm Ikirere Ariko Bro Bro Amakuru,normal
Lol Abagome Cyane Kandi Bro Ese Bro Mbega Ikigarasha Inda nini Inzangano Abanzi,hate
Yego sure Noneho Noneho Ngo urankunda? Sha Ngo urankunda? Yego Ese Mbega Lol Ngo,sarcasm/joke
Abanzi Abagome Ibinyoma Ese Inzangano Ariko Ngo Ibinyoma Mbega,hate
Lol Ikigarasha Ngo Sha Ok Ariko Ese Cyane Ntacyo mumaze Ariko Urupfu Abagome Yego Ikigarasha Muraho,hate
Ntacyo  mumaze  Ngo  Ese  Ikigarasha  Sha  Inda  nini  Ikigarasha  Noneho  Ibinyoma,hate
Abagome Ariko rly Urupfu Abagome Ariko Yego smh Inzangano Muraho Basi Inda nini,hate
Urupfu Ntacyo mumaze Ese Cyane Kandi Muraho Kandi Muraho Ngo,hate
fr Ok Ikigarasha Urupfu Mbega Ikigarasha Hmmm Urupfu fr Yego Abagome,hate
Umutuzo fr haha Umugisha Umugisha Ni byiza koko Ubuzima Ndakunda Muraho Mbega Muraho,normal
Hhh Nuko se! sure Basi lol Ni byiza koko Nuko se! Bro Muraho Mbega Hhh Nuko se!,sarcasm/joke
fr Sha Ndakunda Sure kabisa Ese Urupfu Umutuzo Noneho Ok Ariko Muraho Lol Ikirere Mbega,normal
Muraho sure Ikirere Yego Sha Sha Yego Basi haha Mbega Amakuru Kandi,normal
Hhh Ndabyemeye rwose Muraho Bro Sha Sure kabisa Hmmm Hhh Basi Noneho Lol Hahaha Ni byiza koko,sarcasm/joke
Ok Yego Hahaha Muraho Muraho Sure kabisa Yego Ndabyemeye rwose smh Ariko Ngo urankunda? Mbega Ngo Ngo urankunda? Hhh,sarcasm/joke
Ok Lol Kandi Ngo Kandi Turashima Ese Ndakunda,normal
Amakuru Mbega Turashima Muraho smh Cyane Yego Cyane Basi,normal
haha  Umugisha  Ikirere  Ndakunda  Kandi  Ok  Ikirere  Lol  Ndakunda,normal
Basi Yego Ni byiza koko Urupfu lol Ikigarasha Lol Ariko Mbega Mbega Bro Ngo Ibinyoma Urupfu sure Sha !!!,hate
haha Noneho Bro Abagome Ngo Abanzi !!!,hate
Hmmm Muraho Amahoro Bro Ubuzima Kandi Bro Muraho Lol Lol Sha Hmmm !!!,normal
Cyane smh Turashima Cyane Ok Sure kabisa Inda nini smh Turashima Amakuru Hmmm Ubuzima !!!,normal
Amakuru Mbega Cyane Noneho Sha Basi Ok Bro Ikirere Basi Ikirere Noneho Lol Ubuzima,normal
Ngo urankunda? Muraho Ndabyemeye rwose Amahoro Hmmm Cyane Ese Umugisha Umutuzo Umugisha Turashima,normal
Nuko se! Hhh Ok Nuko se! Ndakunda Ese Ndabyemeye rwose Amakuru Ni byiza koko Yego Umugisha Hahaha Ngo,sarcasm/joke
Inda nini Muraho Bro Kandi Abagome Ubuzima Kandi Ndakunda,hate
Bro Muraho Bro Ndakunda Mbega bro Bro Kandi Muraho Ese Amahoro Amakuru haha,normal
Bro Ngo Ariko Hhh Ngo urankunda? Ngo urankunda? Basi Basi Ndabyemeye rwose !!!,sarcasm/joke
Hhh Yego Amakuru Ndakunda Ese Turashima Noneho Amakuru Mbega Kandi Basi Amakuru Ese Amahoro,normal
haha Hmmm bro Ni byiza koko Basi Sure kabisa Sha Mbega Lol Ngo,sarcasm/joke
Lol Hahaha Hmmm Sure kabisa Hhh Ese Nuko se! Ni byiza koko Sha Hmmm,sarcasm/joke
Sha Ngo Cyane Sha Ibinyoma Amahoro Cyane Cyane Inda nini Ese Ngo !!!,hate
Ibinyoma  Inzangano  Kandi  Inda  nini  Bro  Ariko  Ese  Abagome  Ngo  Muraho  Hmmm  Sha  Ok  Ariko,hate
Lol Ntacyo mumaze Hmmm Hahaha Bro Abanzi Lol Kandi Bro Hmmm Bro Ok Yego,hate
Ariko Umugisha Amahoro Muraho Basi Ngo Ariko Ariko Bro Umutuzo Ariko Ok,normal
Hmmm Hmmm Kandi Hhh Basi Ndabyemeye rwose Ndabyemeye rwose Ok Basi Ngo Ngo urankunda? Muraho Hmmm Bro,sarcasm/joke
Ikigarasha Ngo Urupfu Bro Inzangano haha Ariko bro Kandi Bro Abanzi Kandi !!!,hate
Bro Yego Sure kabisa Ngo urankunda? Hmmm Yego Yego Hhh,sarcasm/joke
Abanzi Noneho Abanzi Ngo Yego Ibinyoma Kandi Yego Mbega Hmmm Noneho Ntacyo mumaze Muraho Ibinyoma Kandi,hate
Ok Muraho Inzangano Urupfu Muraho Ntacyo mumaze Ese Ngo Ntacyo mumaze,hate
Basi Bro Kandi Muraho Umugisha Noneho Cyane Sha Ndakunda Turashima Ndakunda,normal
Amakuru Turashima Ngo Ibinyoma Amakuru Muraho sure Ubuzima Kandi Basi bro Amakuru Ikirere,normal
Mbega Basi Ni byiza koko Ndabyemeye rwose Hahaha Noneho Ngo urankunda? Bro Basi Noneho Nuko se! Cyane Ok Hmmm !!!,sarcasm/joke
Muraho Hmmm Bro Ese Ni byiza koko Bro Nuko se! Ngo Ndabyemeye rwose Cyane Cyane,sarcasm/joke
Ubuzima Sha Ariko Ok Amahoro Umutuzo Muraho Ndakunda,normal
Ariko Sha Ngo Ikigarasha Urupfu Ngo Lol Ibinyoma,hate
bro Ngo Abanzi Hmmm Ok Cyane rly Ariko Cyane Ibinyoma Hmmm Ese Sha Ese,hate
Yego Ni byiza koko Bro Nuko se! Cyane Nuko se! Ese Hahaha Cyane smh Sure kabisa,sarcasm/joke
Sha Ese Noneho Ntacyo mumaze Inzangano Abagome,hate
Noneho Basi Bro Sha Nuko se! Abagome Bro Mbega Ndabyemeye rwose Muraho Ntacyo mumaze Inda nini Noneho Ibinyoma Abanzi Inda nini Ngo urankunda?,hate
Ngo urankunda? Noneho Sure kabisa Kandi Noneho Nuko se! Ngo Hahaha Ngo Ok Ndabyemeye rwose Ni byiza koko Muraho,sarcasm/joke
Ok Abanzi Urupfu Bro Ese lol Abanzi Abanzi !!!,hate
Noneho Urupfu Urupfu Kandi Ibinyoma Nuko se! Ubuzima Ese Sha !!!,hate
Lol Amahoro Noneho Ubuzima Cyane Hhh Ok Ubuzima fr bro,normal
Ese lol Mbega Amakuru Ndakunda Kandi Noneho Amahoro Bro Mbega rly Amahoro,normal
Nuko  se!  Noneho  Ngo  Ndabyemeye  rwose  Kandi  Mbega  Ngo  urankunda?  Cyane,sarcasm/joke
Ndakunda Noneho Turashima Sure kabisa Ngo Kandi Umutuzo Ariko Turashima Ndakunda Hmmm Basi Ndakunda Hmmm,normal
Yego  Ngo  Hhh  Ngo  urankunda?  Hahaha  Mbega,sarcasm/joke
Basi Yego Bro Muraho Ariko Amahoro fr Amahoro Abanzi Yego Sha,normal
Basi  haha  Amahoro  Ndakunda  Ariko  Amahoro  Sha  Ndakunda  Muraho  Basi  Ese  Mbega  Ok  Umutuzo  Umutuzo  Ariko  haha,normal
Hahaha Sha Ndabyemeye rwose Ibinyoma Ok lol Sure kabisa Sure kabisa Cyane Urupfu Bro Ndabyemeye rwose Sha Yego Ndabyemeye rwose !!!,sarcasm/joke
sure Ese Amakuru Umutuzo Noneho Basi rly,normal
Amakuru Inzangano Amahoro fr Ese Muraho Ndabyemeye rwose Kandi Kandi,normal
Hmmm Ikigarasha Noneho Cyane Ntacyo mumaze Nuko se! Yego Ariko Ok Noneho Cyane Ikirere Bro Ngo !!!,hate
Umutuzo Ubuzima Hmmm Ikirere Lol Noneho Sha,normal
Basi Umugisha Ikirere Bro Ikirere Basi Amahoro Bro Ok !!!,normal
Noneho Ok Ubuzima Ubuzima Ariko Kandi Ok Ubuzima Cyane Mbega Ok Ikirere Kandi Ariko,normal
Bro Ngo Mbega Ngo urankunda? Ngo urankunda? Kandi Ok Ariko Ariko Muraho Nuko se! Ni byiza koko Ariko !!!,sarcasm/joke
Basi Sha Yego Nuko se! lol Ok Ok Hhh Ngo urankunda? Hahaha Ndabyemeye rwose Noneho Ndabyemeye rwose haha Sha Bro,sarcasm/joke
Mbega Ariko Ngo Ngo Hmmm Amakuru Ok Sha Ndakunda,normal
Basi Umugisha Cyane Umugisha Amakuru Basi Hmmm Sha Amakuru Yego bro Lol,normal
