text,label
bro Ibinyoma Ibinyoma Abahutu kbs Abagome,hate
Abatutsi Inzangano smh Abahutu,hate
Amakuru Turashimira Amakuru bro Turashimira Amakuru bro Amakuru,normal
Turashima Kabisa kabisa rwose lol rwose rwose Kabisa kabisa rwose lol Turashima,sarcasm/joke
Umutuzo Imirimo lol Amahoro Turashimira,normal
Inda nini Ibinyoma Ntacyo mumaze sha Ibinyoma sha Ntacyo mumaze,hate
Urupfu Abahutu Inzangano Abatutsi smh Inzangano Abatutsi Urupfu,hate
bro Abahutu Ntacyo mumaze Ibyitso sha,hate
Amakuru Amahoro Amahoro Amahoro sha lol Amakuru sha Amahoro lol Amahoro Amahoro,normal
sha Urupfu Ntacyo mumaze,hate
smh Ibyitso Inzangano lol Abagome Ibyitso Abagome Inzangano lol smh,hate
Ntacyo mumaze Urupfu smh Inzangano Abatutsi Urupfu smh Inzangano Abatutsi Ntacyo mumaze,hate
sha kbs Ubuzima Amakuru Umugisha,normal
Ibyiza byinshi Ubuzima smh kbs kbs Ibyiza byinshi Ubuzima smh,normal
bro Nta kibazo Sure kabisa Nta kibazo Sure kabisa bro,sarcasm/joke
Murakoze lol bro lol Sure kabisa Kabisa kabisa,sarcasm/joke
Umugisha kbs Umutuzo Ikirere smh Amakuru Ikirere smh kbs,normal
Hahaha lol rwose bro Hahaha rwose Hahaha lol bro Hahaha,sarcasm/joke
Abahutu Abatutsi Abahutu smh Inzangano Abatutsi Inzangano Abahutu Abahutu,hate
Amahoro sha Amakuru Imirimo,normal
sha Umugisha kbs Umugisha kbs Umugisha,normal
sha Murakoze Kabisa kabisa Murakoze sha Kabisa kabisa,sarcasm/joke
Turashimira smh Umutuzo Turashimira smh,normal
Ibinyoma smh Abatutsi Inda nini Ntacyo mumaze,hate
Turashima Murakoze bro Murakoze bro,sarcasm/joke
kbs Nuko se! Murakoze sha lol Nta kibazo,sarcasm/joke
smh Turashima rwose lol sha Ngo urankunda?,sarcasm/joke
sha lol Sure kabisa Ngo urankunda? sha lol,sarcasm/joke
lol Nuko se! Hahaha Nuko se! Nuko se! Hahaha lol Nuko se!,sarcasm/joke
kbs Kabisa kabisa Nta kibazo Nta kibazo kbs,sarcasm/joke
bro Urupfu Abahutu,hate
Inda nini sha Ibyitso Abanyarwanda Abahutu Inda nini Ibyitso Abahutu Abanyarwanda,hate
Nuko se! Turashima smh Nuko se! sha smh Turashima Nuko se! sha Nuko se!,sarcasm/joke
smh Nuko se! lol Turashima Nta kibazo Turashima Nta kibazo smh Nuko se! lol,sarcasm/joke
Turashima kbs Nta kibazo smh smh Turashima Nta kibazo kbs,sarcasm/joke
Imirimo Ikirere Amahoro kbs Turashimira,normal
sha Nta kibazo Murakoze lol sha Murakoze,sarcasm/joke
Inzangano smh Abatutsi Abahutu smh Abahutu,hate
Inda nini bro Abatutsi Abahutu Abatutsi smh Abatutsi Abatutsi Abahutu bro,hate
Ngo urankunda? rwose Hahaha smh Nuko se! Ngo urankunda? rwose smh Hahaha Nuko se!,sarcasm/joke
Urupfu Abahutu smh Abahutu smh Urupfu,hate
kbs sha Amahoro Amakuru Amahoro Amakuru kbs sha,normal
Ibyiza byinshi lol smh Ubuzima Amakuru Ikirere,normal
lol sha Nta kibazo rwose lol Nta kibazo rwose sha,sarcasm/joke
Ibyitso Abagome smh Urupfu Abagome Urupfu,hate
Umugisha Ibyiza byinshi smh Imirimo Umugisha bro,normal
Abagome smh Inda nini sha,hate
smh Imirimo Imirimo Ubuzima,normal
Urupfu bro Urupfu Ibinyoma,hate
smh sha Abanyarwanda Ibinyoma Ibinyoma smh Abanyarwanda sha,hate
lol Umugisha Amakuru smh Amakuru smh,normal
Umugisha Imirimo Ibyiza byinshi smh lol smh Umugisha Imirimo Ibyiza byinshi,normal
Umutuzo Amakuru smh Amahoro Ibyiza byinshi,normal
lol Abatutsi Ntacyo mumaze,hate
Abahutu kbs sha Abatutsi,hate
Turashima Hahaha Sure kabisa kbs smh kbs Turashima smh Hahaha Sure kabisa,sarcasm/joke
Ibyitso Abagome smh kbs Ibyitso smh Abagome,hate
lol lol bro Nta kibazo rwose bro lol lol Nta kibazo rwose,sarcasm/joke
Ikirere Amahoro Turashimira smh Ibyiza byinshi smh Turashimira Amahoro Ibyiza byinshi,normal
Muraho Ikirere smh smh Muraho Ikirere,normal
Sure kabisa kbs lol Sure kabisa lol lol,sarcasm/joke
Ngo urankunda? lol sha lol sha Ngo urankunda?,sarcasm/joke
lol Hahaha Nta kibazo,sarcasm/joke
Abahutu lol sha Abahutu Abatutsi Urupfu Abatutsi Abahutu sha Urupfu Abahutu,hate
Turashimira lol Amahoro Amahoro Turashimira lol,normal
Ibyitso Abahutu smh Ibyitso Urupfu Ibyitso Ibyitso Abahutu Urupfu smh,hate
bro Murakoze Kabisa kabisa Murakoze bro Kabisa kabisa,sarcasm/joke
smh rwose Kabisa kabisa Hahaha Hahaha Kabisa kabisa,sarcasm/joke
Imirimo Turashimira Amakuru Amahoro bro kbs Amahoro Turashimira bro Imirimo Amakuru kbs,normal
smh Abanyarwanda Urupfu,hate
sha Ibyitso Inzangano Inda nini Abatutsi Inda nini Abatutsi sha Inzangano Ibyitso,hate
lol Kabisa kabisa kbs Sure kabisa Sure kabisa lol Kabisa kabisa kbs,sarcasm/joke
rwose bro kbs Sure kabisa Hahaha rwose Sure kabisa Hahaha bro rwose rwose kbs,sarcasm/joke
Imirimo Amakuru Umutuzo smh,normal
smh Ubuzima Ibyiza byinshi Amahoro Amahoro,normal
Umutuzo Ikirere Turashimira kbs Umugisha sha sha Ikirere Umugisha Umutuzo,normal
Imirimo bro kbs Ubuzima Ubuzima bro,normal
Ikirere bro Umugisha Amahoro Ubuzima bro Ikirere Ubuzima Amahoro Umugisha,normal
Abanyarwanda Abagome lol Abanyarwanda lol Abagome,hate
lol Umutuzo Ubuzima Imirimo sha Umutuzo Imirimo Ubuzima,normal
Sure kabisa sha Kabisa kabisa rwose,sarcasm/joke
kbs Urupfu Inda nini Abahutu Inda nini Urupfu,hate
Umutuzo bro Muraho sha Imirimo Imirimo sha bro Muraho Umutuzo,normal
lol Murakoze Murakoze kbs lol bro,sarcasm/joke
Muraho kbs Imirimo Ibyiza byinshi Amahoro,normal
Turashima Nta kibazo smh Sure kabisa Nta kibazo,sarcasm/joke
lol Abanyarwanda smh Urupfu Urupfu smh,hate
Abanyarwanda Abagome kbs Abagome Abagome kbs Abanyarwanda Abagome,hate
Abanyarwanda kbs Ibinyoma smh Abagome Abahutu Abanyarwanda Abagome smh kbs Ibinyoma Abahutu,hate
Sure kabisa Murakoze Nuko se! bro Murakoze Sure kabisa,sarcasm/joke
lol Murakoze Murakoze Murakoze Murakoze,sarcasm/joke
sha Umugisha Umutuzo Turashimira Turashimira Umutuzo Umugisha sha,normal
lol sha lol Nuko se!,sarcasm/joke
sha Nta kibazo Nuko se! Nuko se! Nuko se! Nuko se! sha Nuko se!,sarcasm/joke
Turashimira bro Turashimira Turashimira lol lol bro Turashimira Turashimira Turashimira,normal
lol Imirimo Umugisha Ikirere Ikirere smh lol Imirimo Umugisha,normal
Hahaha Kabisa kabisa Ngo urankunda? smh,sarcasm/joke
Ubuzima Umutuzo Amakuru Amahoro kbs kbs Ubuzima Amahoro Umutuzo Amakuru,normal
lol Hahaha Sure kabisa lol rwose,sarcasm/joke
Murakoze Kabisa kabisa lol lol Kabisa kabisa Murakoze,sarcasm/joke
Turashimira Amahoro bro Turashimira bro Turashimira Amahoro Turashimira,normal
rwose smh Nta kibazo rwose Nta kibazo smh,sarcasm/joke
Kabisa kabisa Hahaha Ngo urankunda? lol sha Ngo urankunda? sha Hahaha lol Kabisa kabisa,sarcasm/joke
Turashimira Umugisha Umugisha smh Ibyiza byinshi lol,normal
Abahutu kbs Abatutsi smh Abanyarwanda Abatutsi Abahutu,hate
Abagome kbs lol Ntacyo mumaze Ntacyo mumaze Abahutu lol Ntacyo mumaze Abagome kbs,hate
Nuko se! sha Kabisa kabisa bro sha bro Kabisa kabisa Nuko se!,sarcasm/joke
Sure kabisa Turashima smh bro bro smh Sure kabisa Turashima,sarcasm/joke
Umugisha Imirimo Amakuru sha,normal
lol Ibinyoma Ntacyo mumaze Abanyarwanda Ibyitso,hate
lol Ngo urankunda? rwose Turashima rwose,sarcasm/joke
Abagome Inda nini Abagome Ibinyoma kbs Inda nini Abagome,hate
bro Muraho Turashimira Imirimo Imirimo Turashimira,normal
Umutuzo kbs Ubuzima Umutuzo kbs Ubuzima,normal
lol sha Kabisa kabisa Ngo urankunda? Nuko se! Kabisa kabisa Ngo urankunda? Nuko se!,sarcasm/joke
Abatutsi Abanyarwanda bro sha Abahutu sha Abanyarwanda Abatutsi bro,hate
Abatutsi bro Abatutsi sha sha Abatutsi,hate
Kabisa kabisa smh Hahaha Kabisa kabisa smh Hahaha Kabisa kabisa Kabisa kabisa,sarcasm/joke
smh bro Ikirere Turashimira Ikirere Turashimira bro smh,normal
smh Umutuzo Amahoro Ibyiza byinshi,normal
Ikirere Muraho Ubuzima sha Amahoro Muraho Amahoro Ubuzima Ikirere,normal
sha Nuko se! Sure kabisa smh sha Nuko se!,sarcasm/joke
sha Abahutu Abagome Urupfu bro Abahutu bro,hate
sha Imirimo smh Imirimo,normal
smh bro Murakoze rwose Sure kabisa bro Sure kabisa smh,sarcasm/joke
Urupfu bro smh Inzangano,hate
Abahutu Abatutsi kbs Abatutsi Abanyarwanda smh Abatutsi smh Abanyarwanda kbs Abahutu Abatutsi,hate
smh Ibyiza byinshi Muraho lol Umugisha lol Muraho smh,normal
smh Muraho Umutuzo lol Muraho lol,normal
Ntacyo mumaze Abanyarwanda Abanyarwanda kbs Abanyarwanda Ntacyo mumaze kbs Abanyarwanda,hate
smh Ngo urankunda? Ngo urankunda? Murakoze bro Hahaha Ngo urankunda? smh Murakoze Ngo urankunda? Hahaha,sarcasm/joke
Nuko se! Murakoze sha Nuko se! Murakoze,sarcasm/joke
sha kbs Amakuru Ubuzima Muraho sha Ubuzima kbs Amakuru,normal
Umugisha lol Ubuzima Umugisha Umutuzo kbs lol kbs Umugisha,normal
lol Amakuru Turashimira Umugisha Umutuzo,normal
lol Sure kabisa Kabisa kabisa Murakoze,sarcasm/joke
sha Abagome kbs Ntacyo mumaze Abagome Ntacyo mumaze kbs sha,hate
Ibyitso bro Ibinyoma smh Urupfu smh Urupfu bro Ibyitso,hate
lol Abagome Abanyarwanda Abagome Inzangano Abagome Abagome Inzangano Abanyarwanda lol,hate
lol bro Nuko se! Kabisa kabisa lol bro Kabisa kabisa,sarcasm/joke
Ntacyo mumaze kbs sha Abahutu kbs Ntacyo mumaze,hate
kbs bro lol lol,sarcasm/joke
Murakoze sha lol Hahaha lol Hahaha sha,sarcasm/joke
Kabisa kabisa Nta kibazo Murakoze smh Sure kabisa Kabisa kabisa Nta kibazo Murakoze smh Sure kabisa,sarcasm/joke
smh Sure kabisa rwose sha Hahaha Hahaha sha Sure kabisa rwose smh,sarcasm/joke
sha Ibyitso lol Ntacyo mumaze sha Ntacyo mumaze Ibyitso lol,hate
lol Abahutu Ibinyoma smh Ibinyoma smh lol Abahutu,hate
Nta kibazo Ngo urankunda? lol lol Nta kibazo Ngo urankunda?,sarcasm/joke
Ntacyo mumaze kbs Urupfu Abagome smh Urupfu Abagome,hate
Ntacyo mumaze Ntacyo mumaze kbs Abatutsi kbs Ntacyo mumaze Ntacyo mumaze,hate
Abatutsi Abatutsi Inda nini Ibinyoma sha,hate
Imirimo Amakuru sha bro Imirimo Amahoro sha Amakuru Imirimo bro,normal
Ikirere smh Ikirere Imirimo,normal
sha Umutuzo Muraho smh Ubuzima Ubuzima sha Muraho smh Umutuzo,normal
sha Ikirere Ubuzima Umugisha Ikirere Ikirere Ubuzima sha Umugisha Ikirere,normal
bro Ikirere Ubuzima Imirimo bro Ikirere Imirimo Ubuzima,normal
lol lol Ngo urankunda? Hahaha Turashima,sarcasm/joke
Murakoze Ngo urankunda? sha kbs,sarcasm/joke
bro Ibyiza byinshi Ubuzima Ibyiza byinshi Imirimo,normal
smh Ibyiza byinshi Amakuru Turashimira Umutuzo,normal
Abagome Ibinyoma sha,hate
Abatutsi Abagome Abahutu bro Inda nini Abahutu Inda nini bro Abatutsi,hate
Ubuzima bro Ibyiza byinshi kbs Amakuru,normal
Abanyarwanda sha Urupfu,hate
Nta kibazo kbs Turashima Nuko se! lol Nta kibazo Turashima kbs,sarcasm/joke
kbs Amakuru Ikirere Ibyiza byinshi kbs Ibyiza byinshi Ikirere Amakuru,normal
Ibyitso Urupfu Urupfu bro Ibyitso Ibyitso Ibyitso Urupfu Urupfu,hate
Ntacyo mumaze lol Ntacyo mumaze Inda nini sha,hate
Hahaha lol sha Ngo urankunda? Hahaha lol sha,sarcasm/joke
rwose lol bro Murakoze Nta kibazo Murakoze Murakoze rwose Nta kibazo lol bro Murakoze,sarcasm/joke
sha Abatutsi Abatutsi,hate
Amahoro Umutuzo smh Muraho sha sha Amahoro Umutuzo Muraho,normal
kbs Ibyiza byinshi smh Amahoro Amahoro kbs smh Ibyiza byinshi,normal
kbs Abatutsi sha Abagome kbs sha,hate
Abanyarwanda bro Abahutu Ibinyoma lol Ibinyoma lol bro Ibinyoma Abahutu Ibinyoma,hate
Ibyitso kbs Abahutu Abahutu Abahutu kbs Ibyitso Abahutu,hate
bro Nta kibazo Hahaha Nuko se! rwose Hahaha Nuko se! bro Nta kibazo rwose,sarcasm/joke
Turashimira Imirimo bro smh Imirimo smh bro Turashimira,normal
bro Abatutsi lol Inda nini,hate
Ikirere Ibyiza byinshi bro lol Umutuzo,normal
Umutuzo Ibyiza byinshi Imirimo kbs,normal
lol Kabisa kabisa sha Kabisa kabisa sha,sarcasm/joke
Ngo urankunda? Ngo urankunda? Murakoze smh Nta kibazo bro,sarcasm/joke
Turashima Nta kibazo kbs rwose lol Ngo urankunda?,sarcasm/joke
Ibyiza byinshi lol Umutuzo Imirimo Umugisha Umugisha lol Imirimo Umutuzo,normal
Inda nini Inda nini Abatutsi Abanyarwanda smh Inda nini Abanyarwanda smh Inda nini,hate
Ibyiza byinshi smh bro Amahoro Amahoro smh Ibyiza byinshi bro,normal
Hahaha Hahaha Nta kibazo lol lol Hahaha Nta kibazo lol Hahaha lol,sarcasm/joke
bro Muraho Ikirere,normal
sha Inda nini Ibinyoma Abanyarwanda Ibyitso,hate
smh Inzangano Abagome smh Abagome Inzangano,hate
Abagome Ntacyo mumaze Abahutu sha lol,hate
Amakuru smh Amakuru Umutuzo Muraho bro Umutuzo Amakuru Amakuru smh bro Muraho,normal
kbs Turashimira Muraho,normal
sha bro Nuko se! lol Hahaha Nuko se! lol sha bro Hahaha,sarcasm/joke
Inzangano Ibinyoma sha Abatutsi,hate
Ubuzima Ibyiza byinshi bro Umugisha Ubuzima sha sha Ubuzima bro Ibyiza byinshi Ubuzima Umugisha,normal
Hahaha Turashima Nta kibazo kbs rwose,sarcasm/joke
sha Abagome Abanyarwanda,hate
smh rwose lol Kabisa kabisa rwose Kabisa kabisa,sarcasm/joke
bro Kabisa kabisa kbs Ngo urankunda? Kabisa kabisa lol Kabisa kabisa kbs,sarcasm/joke
Umutuzo lol Amakuru,normal
bro Abahutu Urupfu,hate
kbs Muraho Turashimira Amakuru lol Imirimo Muraho Imirimo kbs Turashimira Amakuru lol,normal
bro Inda nini Inda nini Ibinyoma smh Inda nini bro Ibinyoma Inda nini,hate
Muraho Ibyiza byinshi lol Amakuru Muraho lol,normal
lol Nuko se! bro Sure kabisa bro lol,sarcasm/joke
Ntacyo mumaze smh Inzangano smh Inzangano Ntacyo mumaze,hate
Turashimira Imirimo Amakuru bro smh Turashimira bro Imirimo Amakuru smh,normal
lol lol bro Sure kabisa kbs,sarcasm/joke
sha rwose Nta kibazo Turashima lol Kabisa kabisa,sarcasm/joke
Urupfu smh Inda nini kbs Ibinyoma,hate
Ibinyoma bro Inda nini sha bro Inda nini Ibinyoma sha,hate
bro smh Ubuzima Turashimira Imirimo Ubuzima Imirimo,normal
Umutuzo kbs Turashimira Ikirere Muraho Muraho kbs Umutuzo Ikirere,normal
Ngo urankunda? Sure kabisa rwose lol Hahaha bro Sure kabisa Ngo urankunda? Hahaha rwose bro lol,sarcasm/joke
Ibyitso smh Inda nini,hate
Amahoro Umugisha sha Muraho lol Amahoro sha lol,normal
bro Ngo urankunda? Sure kabisa sha Ngo urankunda? sha,sarcasm/joke
Turashima rwose Ngo urankunda? lol,sarcasm/joke
Ibinyoma Urupfu smh Abatutsi Ntacyo mumaze,hate
Abahutu Abanyarwanda smh Abanyarwanda Abahutu smh,hate
sha Hahaha Nta kibazo Kabisa kabisa lol kbs Kabisa kabisa Hahaha kbs lol sha Nta kibazo,sarcasm/joke
smh Kabisa kabisa Hahaha,sarcasm/joke
Umugisha Turashimira Ikirere sha sha Ikirere Umugisha Turashimira,normal
Turashima Sure kabisa Murakoze kbs sha Turashima Sure kabisa Murakoze kbs sha,sarcasm/joke
smh Abatutsi Abanyarwanda Abanyarwanda Abanyarwanda smh Abanyarwanda Abatutsi,hate
Amahoro Amakuru bro Ubuzima Ibyiza byinshi sha Ubuzima Amahoro bro Ibyiza byinshi sha Amakuru,normal
Turashimira Amakuru Umutuzo kbs Turashimira,normal
kbs Kabisa kabisa Sure kabisa Murakoze Kabisa kabisa kbs Murakoze Sure kabisa,sarcasm/joke
Amakuru smh Ibyiza byinshi lol Ubuzima,normal
Ibyiza byinshi lol Imirimo sha Ibyiza byinshi Muraho,normal
Turashima Hahaha smh Kabisa kabisa Nuko se! Turashima smh Nuko se! Hahaha,sarcasm/joke
Inzangano smh Abanyarwanda Ntacyo mumaze Inzangano Abanyarwanda,hate
Abanyarwanda Urupfu Abagome sha sha Abagome Abanyarwanda Urupfu,hate
sha Urupfu Abanyarwanda kbs Urupfu,hate
Kabisa kabisa Ngo urankunda? bro lol Turashima Turashima Ngo urankunda? lol Kabisa kabisa,sarcasm/joke
sha Imirimo Ibyiza byinshi lol Ikirere Umutuzo,normal
kbs Abanyarwanda Ntacyo mumaze sha,hate
Sure kabisa kbs Hahaha Kabisa kabisa kbs Sure kabisa Kabisa kabisa Hahaha,sarcasm/joke
Ibyiza byinshi smh Umutuzo Muraho lol Ikirere,normal
Ibyitso Urupfu smh,hate
bro Nta kibazo Nuko se! sha Turashima bro Nuko se! Turashima sha Nta kibazo,sarcasm/joke
smh Inda nini Ntacyo mumaze Ntacyo mumaze smh Inda nini,hate
Inzangano Ibyitso kbs lol Ntacyo mumaze,hate
Ubuzima Turashimira Ubuzima Amahoro sha kbs Amahoro Ubuzima,normal
Amakuru Turashimira Umugisha bro sha Turashimira Umugisha sha,normal
lol smh kbs Hahaha Kabisa kabisa smh lol Kabisa kabisa,sarcasm/joke
kbs Inda nini Urupfu Inda nini kbs Urupfu,hate
Ntacyo mumaze Abatutsi smh lol Abahutu Abahutu Abatutsi lol Ntacyo mumaze smh,hate
Murakoze Turashima Turashima smh Turashima Turashima smh Murakoze,sarcasm/joke
