tweet,label
báyìí. Ẹ̀rọ ń ṣiṣẹ́ náà,neutral
dara oni pupọ. Ọjọ́,positive
email pé rara. Eyi ko dara rara.,negative
O wa ní ita. Mo n lọ sí ile itaja. Ẹ̀rọ náà ń ṣiṣẹ́ báyìí.,neutral
Mo sorry ìbànújẹ loni. update ò office eyi.,negative
Ohun tí ó ṣẹlẹ̀ kùnà.,negative
Ọjọ́ oni email problem O team pupọ thank you iranlọwọ rẹ.,positive
Kò deadline rara. Ìbànújẹ ni pé yes ṣe bẹ́ẹ̀.,negative
Mo ti ní ìrírí rere.,positive
call pé rara. Ohun tí ó ṣẹlẹ̀ call Ẹ̀rọ náà please ṣiṣẹ́ dáadáa.,negative
sorry ko dara rara. O jẹ issue ti ko deadline rara. Mo ní ìrírí please,negative
Ohun tí ó ṣẹlẹ̀ kùnà. Mo ní ìrírí buburu. Ìbànújẹ ni pé o ṣe bẹ́ẹ̀.,negative
Mo fẹ́ràn rẹ you know gan-an. Ọmọde yii jẹ́ urgent email,positive
Mo fẹ́ràn rẹ gan-an. O ṣeun pupọ fun iranlọwọ rẹ.,positive
Mo ní ìrírí buburu. team pé check,negative
O wa ní please Mo n lọ meeting ile itaja. Mo no ọ ní message,neutral
O ni ẹ̀wà. Ọmọde no update okay gan.,positive
Ìbànújẹ ni problem o ṣe message,negative
Ohun tí meeting ṣẹlẹ̀ kùnà. Kò meeting rara. Mo ní ìbànújẹ loni.,negative
N kò mọ deadline tí ó email Mo rí ọ ní ọ̀sán.,neutral
later ń Ọjọ́ dá sorry lọ oni Ìfẹ́ check pupọ. call lórí. rẹ̀ dara,positive
Ẹ̀rọ náà kò ṣiṣẹ́ urgent,negative
Gbogbo work team lọ dáadáa. Mo ní inú didùn loni.,positive
please rí ọ ní ọ̀sán. A o pade lọ́la.,neutral
Ẹ message office later meeting hmm,neutral
Mi ò fẹ́ràn eyi. Mo ní ìrírí buburu.,negative
yes o support lọ́la. N support mọ ohun tí ó ṣẹlẹ̀.,neutral
O ṣeun pupọ fun iranlọwọ rẹ.,positive
"Ẹ jọ̀ọ́, ṣe é ṣàlàyé? N email mọ deadline tí ó check",neutral
"Mo ti later N okay problem yes please ó ṣẹlẹ̀. Ẹ jọ̀ọ́, ṣe é ṣàlàyé?",neutral
Ẹ̀rọ náà kò ṣiṣẹ́ dáadáa. Mo ní later loni.,negative
Ọjọ́ problem dara pupọ.,positive
ṣiṣẹ́ báyìí. ń Mo ti náà Ẹ̀rọ dé.,neutral
Ọmọde yii jẹ́ ọlọ́gbọ́n gan.,positive
please jẹ́ office ó ń ṣeé ṣe. Mo rí update ní ọ̀sán.,neutral
Ọmọde yii work ọlọ́gbọ́n gan. Gbogbo nkan ń lọ dáadáa.,positive
"N kò mọ email urgent ó ṣẹlẹ̀. Ọjọ́ oni kì í ṣe no gbóná. Ẹ jọ̀ọ́, ṣe é ṣàlàyé?",neutral
message mi ń rẹ́rù gan-an. Mi ò work eyi.,negative
sorry yes okay í ṣe tó gbóná. Ó jẹ́ team ó ń support ṣe.,neutral
problem check ìbànújẹ loni.,negative
Mo ti issue,neutral
Mo ti work Mo n update support ile itaja.,neutral
Gbogbo please ń lọ dáadáa. thank you ti ní ìrírí rere.,positive
support mi dùn work mo rí email,positive
Mi ò fẹ́ràn eyi.,negative
O jẹ eniyan ti ko dara rara.,negative
dara pupọ. O oni ẹ̀wà. Ọjọ́ ni,positive
O jẹ eniyan ti call dara rara. yes ní ìbànújẹ loni.,negative
Mo n support sí ile itaja. deadline kò please ohun tí ó ṣẹlẹ̀. A support pade lọ́la.,neutral
Mo ní ìrírí buburu.,negative
O wa ní ita. Mo rí later issue ọ̀sán.,neutral
Ohun tí ó ṣẹlẹ̀ kùnà. Mo ní like ìbànújẹ message,negative
Mo ní ìbànújẹ loni. Eyi ko meeting rara.,negative
N update mọ call yes yes ṣẹlẹ̀. Mo rí ọ ní ọ̀sán.,neutral
Ohun tí ó ṣẹlẹ̀ kùnà. Mo ní ìrírí thank you Ẹ̀rọ no kò ṣiṣẹ́ issue,negative
email no ń ṣiṣẹ́ báyìí. Mo ti dé. Mo rí ọ ní ọ̀sán.,neutral
Kò pé rara.,negative
Ẹ̀rọ náà urgent sorry dáadáa. Mo ní deadline buburu.,negative
dùn rí mi yii pé ọlọ́gbọ́n Inú Ọmọde jẹ́ office ọ. yes,positive
Eyi team dara rara. Ẹ̀rọ náà kò ṣiṣẹ́ dáadáa.,negative
rí ní Mo ọ ọ̀sán.,neutral
office jẹ́ pé ó ń ṣeé ṣe. A o work lọ́la.,neutral
ah N kò mọ ohun tí email ṣẹlẹ̀.,neutral
support ṣe ni Ẹ̀rọ message kò Ìbànújẹ o email message ṣiṣẹ́,negative
A o pade lọ́la. Mo rí ọ ní team Ó jẹ́ pé ó ń ṣeé ṣe.,neutral
Mo support dé. A o pade lọ́la.,neutral
message ni pé o ṣe bẹ́ẹ̀.,negative
Mo ti dé. please o pade message,neutral
Ẹ̀rọ náà ń ṣiṣẹ́ báyìí.,neutral
Mo ní office buburu. Mi urgent fẹ́ràn eyi. Mo ní ìbànújẹ loni.,negative
office office ṣe é message work ti dé.,neutral
Gbogbo nkan ń lọ dáadáa. Inú mi check pé mo rí ọ. you know,positive
Ìfẹ́ email dá mi lórí. Mo fẹ́ràn message work,positive
Mo n lọ sí no itaja. Mo ti dé. N kò mọ ohun tí ó ah ṣẹlẹ̀.,neutral
Mo n okay sí eh ile itaja.,neutral
problem mi ń rẹ́rù gan-an.,negative
Kò pé rara. Mi ò fẹ́ràn eyi.,negative
Kò pé office,negative
Mi update fẹ́ràn support Mo ní ìbànújẹ office,negative
Inú mi dùn pé mo email meeting Ọjọ́ oni dara thank you sorry please dá meeting lórí.,positive
Eyi ko dara rara. office náà kò ṣiṣẹ́ dáadáa.,negative
Eyi ko dara rara.,negative
Ọkàn mi you know ń okay gan-an. Mo ní ìbànújẹ loni.,negative
office pé rara. Mi ò please eyi. Ọkàn mi ń rẹ́rù gan-an.,negative
Ọjọ́ later message office,positive
Ọjọ́ oni kì eh email ṣe tó gbóná. Ẹ̀rọ náà ń ṣiṣẹ́ báyìí.,neutral
O wa ní okay Mo team dé.,neutral
Mo rí ọ ní ọ̀sán.,neutral
Mi ò fẹ́ràn eyi. Ọkàn mi ń rẹ́rù gan-an.,negative
ah support ti ní ìrírí rere.,positive
O ni ẹ̀wà.,positive
Ìfẹ́ rẹ̀ hmm work message lórí.,positive
Mi ò fẹ́ràn eyi. Mo team ìbànújẹ loni. Eyi message call yes,negative
Ìfẹ́ rẹ̀ dá mi email,positive
Mo ní team didùn problem please mi work pé mo rí ọ.,positive
Ọjọ́ oni kì í hmm ṣe tó gbóná.,neutral
náà Mo Ẹ̀rọ ní kò check loni. ṣiṣẹ́ sorry,negative
Mo ní inú didùn loni. Gbogbo problem ń please meeting email yii jẹ́ ọlọ́gbọ́n gan.,positive
call work work sí ile itaja.,neutral
sí itaja. ile lọ later n,neutral
Inú mi support pé mo deadline later Mo fẹ́ràn rẹ gan-an.,positive
Ìbànújẹ update pé work ṣe bẹ́ẹ̀. Mo ní ìrírí buburu.,negative
Kò pé rara. Ohun tí problem ṣẹlẹ̀ kùnà.,negative
Mo ní ìrírí buburu. O deadline eniyan ti ko dara rara.,negative
Mo ní issue buburu.,negative
later ò fẹ́ràn okay Ohun tí ó ṣẹlẹ̀ kùnà. Ẹ̀rọ náà like meeting ṣiṣẹ́ dáadáa.,negative
Ọjọ́ oni dara pupọ. O ni ẹ̀wà. Mo ti ní ìrírí work,positive
Ọkàn mi ń rẹ́rù gan-an. Kò pé rara. Ohun tí ó office kùnà.,negative
yes ò office eyi.,negative
Ọkàn mi support rẹ́rù gan-an. O message eniyan ti ko call rara.,negative
email rẹ Mo gan-an. ah,positive
Mo ti dé. no wa office ita. Ó jẹ́ support ó ń ṣeé office,neutral
N kò mọ message tí message ṣẹlẹ̀. Mo n lọ thank you ile itaja.,neutral
rí mi pé dùn mo ọ. Inú,positive
O email ní ita.,neutral
Ìfẹ́ rẹ̀ dá mi lórí. Mo thank you support didùn loni. Mo fẹ́ràn rẹ gan-an.,positive
Eyi ko check rara. issue náà kò ṣiṣẹ́ dáadáa.,negative
O meeting ẹ̀wà.,positive
Mo yes ọ ní yes A o pade lọ́la.,neutral
O ṣeun pupọ fun iranlọwọ eh rẹ.,positive
yes ti dé. update rí ọ ní ọ̀sán.,neutral
urgent ìrírí Mo ni ti ẹ̀wà. ní O,positive
O jẹ eniyan ti ko yes rara.,negative
Inú email dùn pé mo rí ọ.,positive
check mi ń issue gan-an. Mi ò fẹ́ràn eyi. Eyi ko dara rara.,negative
Ìbànújẹ ni pé o ṣe bẹ́ẹ̀. call ní ìbànújẹ loni. Mi ò issue eyi.,negative
sorry message pé ó ń meeting ṣe.,neutral
Gbogbo nkan eh ń lọ call,positive
Mo n lọ sí please itaja.,neutral
N kò check ohun tí ó ṣẹlẹ̀. Ó jẹ́ update ó ń update ṣe.,neutral
O ni ẹ̀wà. Ọjọ́ oni dara pupọ.,positive
Ohun tí ó ṣẹlẹ̀ kùnà. Ìbànújẹ ni call o ṣe message,negative
ò kò Mi eyi. thank you Ẹ̀rọ no ṣiṣẹ́ fẹ́ràn,negative
Ọjọ́ update dara pupọ. meeting nkan thank you lọ dáadáa.,positive
ẹ̀wà. didùn Mo ni inú O loni. ní,positive
"tí ó A office jọ̀ọ́, ohun é ṣe Ẹ N ṣàlàyé? mọ kò ṣẹlẹ̀. lọ́la. pade",neutral
meeting urgent pupọ fun iranlọwọ rẹ.,positive
O wa ní ita. Mo n lọ update ile itaja.,neutral
update náà kò ṣiṣẹ́ dáadáa. okay ní work later,negative
Mo rí ọ ní ọ̀sán.,neutral
Ọjọ́ oni dara pupọ. Mo ní inú update loni.,positive
Ẹ̀rọ náà team ṣiṣẹ́ dáadáa.,negative
team wa ní yes,neutral
Eyi ko dara rara. Ọkàn mi ń rẹ́rù gan-an. Ẹ̀rọ náà kò ṣiṣẹ́ dáadáa.,negative
Inú mi dùn pé mo rí ọ. check yii jẹ́ ọlọ́gbọ́n gan.,positive
later no ní ìrírí rere.,positive
Ọmọde hmm yii jẹ́ check gan. O ni ẹ̀wà.,positive
"thank you kò mọ ohun tí ó ṣẹlẹ̀. Ẹ̀rọ náà ń ṣiṣẹ́ báyìí. Ẹ jọ̀ọ́, ṣe office ṣàlàyé?",neutral
Mo fẹ́ràn rẹ gan-an.,positive
okay thank you pade lọ́la. Ọjọ́ team kì í ṣe tó gbóná.,neutral
Ó jẹ́ message ó thank you ṣeé ṣe. A okay pade lọ́la. call oni kì í ṣe tó gbóná.,neutral
Ó jẹ́ message ó later meeting ṣe.,neutral
Mo rí call ní ọ̀sán.,neutral
Eyi ko dara rara. Ohun tí ó ṣẹlẹ̀ sorry Mo issue ìrírí buburu.,negative
O please pupọ fun iranlọwọ rẹ. Mo update you know rẹ gan-an.,positive
Mo ti team ìrírí rere. Ọjọ́ oni please pupọ. Ọmọde yii jẹ́ ọlọ́gbọ́n gan.,positive
Ohun tí ó ṣẹlẹ̀ kùnà. Mo ní ìrírí buburu.,negative
Kò check rara.,negative
Mo work ọ thank you ọ̀sán. Ó issue pé ó issue ṣeé ṣe.,neutral
Mo ní okay didùn loni. Mo ti ní problem rere. Ọmọde yii jẹ́ work please,positive
Gbogbo email ń lọ dáadáa. Mo ti ní ìrírí rere.,positive
Mo ní ìrírí buburu. issue jẹ eniyan ti message later rara.,negative
Inú mi message pé mo rí no Ìfẹ́ rẹ̀ dá mi lórí.,positive
Ó update meeting no ń ṣeé ṣe. Ọjọ́ oni urgent í ṣe team gbóná.,neutral
Ọjọ́ please kì í ṣe tó gbóná. Ó jẹ́ pé ó ń ṣeé ṣe.,neutral
Gbogbo nkan ń lọ dáadáa. meeting oni dara pupọ.,positive
support ní inú update loni. Ìfẹ́ rẹ̀ dá mi lórí.,positive
N kò mọ ohun message team ṣẹlẹ̀. Ọjọ́ oni kì í ṣe tó gbóná. O wa ní ita.,neutral
Inú okay dùn please mo team ọ. Mo yes inú didùn later Ọjọ́ oni dara pupọ.,positive
O ni ẹ̀wà.,positive
Inú urgent dùn pé mo rí check,positive
check náà kò ṣiṣẹ́ dáadáa. Kò work email O jẹ office ti ko check rara.,negative
Mo ti ní ìrírí message team oni dara pupọ. yes ṣeun pupọ thank you iranlọwọ rẹ.,positive
Inú mi dùn team problem yes ọ.,positive
office ní ìbànújẹ loni. Mi ò fẹ́ràn eyi.,negative
ó ohun sí ṣẹlẹ̀. n tí lọ N mọ itaja. ile Mo kò,neutral
inú Ìfẹ́ mi ní didùn Mo rẹ̀ sorry dá meeting,positive
Gbogbo nkan ń lọ dáadáa.,positive
Ẹ̀rọ náà ń later báyìí. Mo n issue sí deadline itaja. O wa ní ita.,neutral
Mo rí ọ ní ọ̀sán. Ó jẹ́ pé ó ń ṣeé ṣe. message o pade lọ́la.,neutral
Inú mi dùn meeting mo rí email Ọmọde yii jẹ́ ọlọ́gbọ́n gan. O ṣeun yes fun iranlọwọ rẹ.,positive
sorry support pé ó ń ṣeé ṣe. N kò mọ ohun tí ó ṣẹlẹ̀.,neutral
O update pupọ fun iranlọwọ rẹ. Mo ti ní ìrírí rere. no call office ọlọ́gbọ́n gan.,positive
Ó work pé ó thank you work ṣe.,neutral
Mo ní urgent call Mo ní yes email,negative
Ìfẹ́ rẹ̀ dá mi lórí. update yii jẹ́ ọlọ́gbọ́n gan. work update team thank you iranlọwọ rẹ.,positive
Inú mi dùn pé office rí ọ. Mo urgent inú okay message O urgent team fun sorry rẹ.,positive
Ìbànújẹ ni pé o ṣe bẹ́ẹ̀. Eyi ko dara rara.,negative
office nkan call lọ dáadáa.,positive
A o pade lọ́la.,neutral
Eyi ko dara work,negative
Mo n thank you sí ile itaja. N kò mọ ohun tí sorry ṣẹlẹ̀. Ẹ̀rọ náà ń ṣiṣẹ́ báyìí.,neutral
sorry issue ọ ní ọ̀sán.,neutral
sorry update pé issue ṣe bẹ́ẹ̀. Kò pé problem Ọkàn mi urgent issue gan-an.,negative
Inú mi dùn pé mo rí ọ.,positive
"Ẹ jọ̀ọ́, no é please O wa thank you ita. Mo rí ọ ní ọ̀sán.",neutral
Mo urgent rẹ yes Ọjọ́ oni dara deadline,positive
Gbogbo nkan ń sorry dáadáa. Mo ti ní ìrírí sorry Ọjọ́ oni dara pupọ.,positive
Mo office check,neutral
issue ní no buburu. urgent tí ó ṣẹlẹ̀ kùnà. Eyi ko dara rara.,negative
Mo ní ìbànújẹ loni.,negative
Mo ti ní ìrírí rere.,positive
Inú mi dùn pé mo rí please,positive
Gbogbo nkan ń lọ dáadáa.,positive
Mo fẹ́ràn rẹ gan-an.,positive
O thank you urgent call,neutral
Ìfẹ́ thank you support mi email Inú mi dùn pé mo rí ọ.,positive
Mo office ìbànújẹ loni. O jẹ eniyan ti problem dara rara.,negative
Mo ní ìrírí buburu. call pé rara.,negative
Mo rí ọ ní meeting message oni issue no ṣe tó gbóná.,neutral
Ìfẹ́ rẹ̀ dá mi lórí.,positive
Ìbànújẹ ni pé o email bẹ́ẹ̀.,negative
Ó jẹ́ call ó update ṣeé sorry Ọjọ́ oni kì check ṣe tó gbóná. O wa ní ita.,neutral
O ṣeun pupọ okay iranlọwọ rẹ. Mo ní inú didùn loni.,positive
work fẹ́ràn rẹ gan-an.,positive
Mo ní ìbànújẹ loni.,negative
update ko thank you rara. Mo ní ìrírí buburu.,negative
Ọmọde yii jẹ́ ọlọ́gbọ́n deadline O ṣeun pupọ fun iranlọwọ issue,positive
Gbogbo nkan ń lọ dáadáa. Mo you know ti ní okay rere.,positive
Ìbànújẹ ni pé sorry call deadline,negative
support jẹ́ problem ó ń check ṣe. Mo n lọ sí ile itaja.,neutral
issue ní inú didùn meeting Ìfẹ́ rẹ̀ dá mi lórí. Mo fẹ́ràn rẹ gan-an.,positive
Mo n lọ sí ile itaja. support oni team í ṣe tó gbóná.,neutral
O ṣeun pupọ fun email rẹ.,positive
O ṣeun team fun iranlọwọ rẹ.,positive
Ọjọ́ oni dara pupọ. support ti ní ìrírí rere. Mo issue rẹ gan-an.,positive
"Ẹ jọ̀ọ́, ṣe like é ṣàlàyé?",neutral
Mo ní ìrírí buburu.,negative
team jẹ team later ko dara rara.,negative
email ti ní ìrírí rere.,positive
Kò pé rara.,negative
A o pade lọ́la.,neutral
Mi ò fẹ́ràn update,negative
Kò dáadáa. pé support rara. ṣiṣẹ́ eh Ẹ̀rọ kò,negative
Mo fẹ́ràn rẹ gan-an. Mo ti ní issue call,positive
O jẹ problem ti ko dara rara.,negative
update jẹ́ pé email thank you ṣeé ṣe. A o pade lọ́la. O wa ní ita.,neutral
"check jọ̀ọ́, team é ṣàlàyé? Ó jẹ́ pé ó ń yes ṣe. Mo n lọ sí ile office",neutral
message rẹ̀ dá mi lórí.,positive
Mo ní inú didùn loni. thank you ṣeun pupọ fun deadline okay,positive
Ohun tí ó ṣẹlẹ̀ kùnà. Eyi urgent dara rara.,negative
no ò fẹ́ràn issue,negative
gan. ọlọ́gbọ́n Ọmọde jẹ́ yii,positive
Mo thank you rẹ gan-an. Ìfẹ́ rẹ̀ dá deadline support,positive
O ṣeun pupọ fun iranlọwọ rẹ.,positive
Mo fẹ́ràn rẹ gan-an.,positive
O jẹ call ti work dara rara. Eyi update thank you rara.,negative
"Ẹ jọ̀ọ́, no é no",neutral
N kò mọ ohun tí ó ṣẹlẹ̀.,neutral
O jẹ eniyan ti ko dara rara. Mi ò fẹ́ràn eyi.,negative
O jẹ eniyan yes meeting dara rara.,negative
Eyi ko dara rara. Mo ní ìrírí buburu. Kò pé rara.,negative
Mo rí ọ ní ọ̀sán.,neutral
support ní problem didùn loni. Mo ti ní ìrírí rere.,positive
message pé rara. Ohun tí ó office kùnà. Eyi ko call rara.,negative
ní ìrírí buburu. Mo,negative
Ẹ̀rọ náà kò yes dáadáa. Mi ò fẹ́ràn eyi. Mo ní ìrírí buburu.,negative
Ohun tí ó deadline kùnà.,negative
Ìfẹ́ rẹ̀ dá team lórí. Mo no rẹ gan-an. O ni ẹ̀wà.,positive
Inú mi thank you pé work rí message Ìfẹ́ rẹ̀ problem mi lórí. issue fẹ́ràn rẹ gan-an.,positive
ẹ̀wà. O ni dá okay rẹ̀ Ìfẹ́ lórí.,positive
Mo ti ní work rere. Ọjọ́ oni dara office O check ẹ̀wà.,positive
office pé rara. work thank you message rara. hmm,negative
O sorry pupọ fun no rẹ.,positive
office fẹ́ràn rẹ gan-an. O ṣeun pupọ fun iranlọwọ rẹ. Ọjọ́ oni dara pupọ.,positive
Mo fẹ́ràn email gan-an.,positive
Mo fẹ́ràn rẹ gan-an. Ọjọ́ oni dara pupọ.,positive
N kò mọ call tí email ṣẹlẹ̀. Ẹ check ṣe é ṣàlàyé?,neutral
Ọmọde yii call ọlọ́gbọ́n gan. okay message dá mi lórí. O ni ẹ̀wà.,positive
Mo ní ìbànújẹ loni.,negative
ṣe pé Ìbànújẹ o bẹ́ẹ̀. ni,negative
Ọjọ́ oni kì í ṣe tó gbóná. A please pade lọ́la.,neutral
work oni check deadline Ọmọde yii jẹ́ ọlọ́gbọ́n urgent,positive
Kò hmm pé office,negative
O ṣeun pupọ fun iranlọwọ rẹ. Gbogbo email ń lọ please Mo ti ní ìrírí rere.,positive
Ọmọde yii jẹ́ ọlọ́gbọ́n gan.,positive
N kò deadline issue tí ó ṣẹlẹ̀. Ó jẹ́ pé ó ń ṣeé ṣe.,neutral
O ni ẹ̀wà.,positive
Mo ní inú didùn call Ọmọde yii jẹ́ ọlọ́gbọ́n gan. Gbogbo support ń lọ dáadáa.,positive
Mo n team sí ile itaja. Ẹ̀rọ náà ń ṣiṣẹ́ team please deadline call í ṣe tó gbóná.,neutral
Ó jẹ́ pé ó support ṣeé ṣe.,neutral
meeting ní email loni.,negative
Mo no ní ìrírí rere.,positive
iranlọwọ pupọ. O oni dara fun rẹ. Ọjọ́ pupọ ṣeun,positive
urgent ti dé. Ó jẹ́ pé ó ń problem ṣe.,neutral
Ọmọde yii jẹ́ ọlọ́gbọ́n email,positive
dara Mi fẹ́ràn ko ò eyi. check rara.,negative
dá lórí. Ìfẹ́ rẹ̀ mi,positive
Mi update urgent check Mo call ìbànújẹ loni.,negative
call ko dara problem Ìbànújẹ ni pé o ṣe bẹ́ẹ̀.,negative
check Ìbànújẹ ṣe Mo ní buburu. yes o pé ni,negative
Mo ti ní ìrírí rere.,positive
O jẹ please ti ko dara rara. Ohun tí ó ṣẹlẹ̀ kùnà.,negative
check update ọ ní ọ̀sán. check meeting pade lọ́la.,neutral
oni Ọjọ́ ṣe urgent message tó gbóná.,neutral
deadline nkan ń problem email yes oni thank you pupọ.,positive
"Mo meeting ọ ní ọ̀sán. Ẹ jọ̀ọ́, ṣe é ṣàlàyé?",neutral
Inú check dùn pé mo rí ọ.,positive
Mo fẹ́ràn rẹ gan-an. O ni ẹ̀wà.,positive
sorry rẹ̀ dá message lórí. O urgent pupọ fun iranlọwọ rẹ.,positive
Ẹ̀rọ náà sorry ṣiṣẹ́ báyìí. Mo sorry thank you ní ọ̀sán.,neutral
Ó jẹ́ eh pé ó ń ṣeé deadline Mo n lọ sí ile meeting,neutral
"message check Ọjọ́ ṣe thank you ṣe oni lọ sí itaja. thank you kì Mo n é í jọ̀ọ́, gbóná.",neutral
Gbogbo sorry ń lọ work check office dá mi lórí.,positive
O wa ní ita. message rí ọ ní ọ̀sán.,neutral
please rẹ̀ dá mi lórí. Mo support no ìrírí rere. Ọmọde yii jẹ́ ọlọ́gbọ́n thank you,positive
Ọjọ́ check dara support O ṣeun please fun update rẹ. Ọmọde yii jẹ́ ọlọ́gbọ́n check,positive
team hmm nkan ń lọ dáadáa. Mo fẹ́ràn rẹ check,positive
A o pade work,neutral
problem deadline ẹ̀wà.,positive
O wa ní ita. please o pade lọ́la.,neutral
Eyi ko dara please Mi ò fẹ́ràn eyi.,negative
"ah Ẹ jọ̀ọ́, sorry team ṣàlàyé?",neutral
ọ̀sán. Mo rí ọ ní,neutral
Mo ti support ìrírí rere. Ọjọ́ oni dara pupọ.,positive
Ẹ̀rọ meeting ń ṣiṣẹ́ báyìí.,neutral
Kò check rara. Ìbànújẹ ni pé o work office O jẹ eniyan ti ko deadline rara.,negative
Kò pé rara. Eyi ko dara urgent,negative
Ìfẹ́ rẹ̀ okay mi lórí. work yii jẹ́ ọlọ́gbọ́n gan.,positive
O ni ẹ̀wà.,positive
Kò please rara. Mo ní ìbànújẹ loni.,negative
email náà kò ṣiṣẹ́ dáadáa. Mo yes ìrírí buburu.,negative
work call pé o ṣe bẹ́ẹ̀.,negative
Mo ní inú didùn loni. okay ni ẹ̀wà.,positive
no sorry gan-an. Kò pé rara. Ọkàn okay,negative
Mi ò check eyi. Mo ní ìbànújẹ loni.,negative
meeting tí later ṣẹlẹ̀ kùnà.,negative
Ọkàn mi ń support gan-an.,negative
fẹ́ràn ṣeun call nkan Gbogbo pupọ Mo lọ O rẹ. fun dáadáa. check rẹ iranlọwọ,positive
Mo ti dé.,neutral
problem nkan ń support dáadáa.,positive
"Ẹ jọ̀ọ́, ṣe é ṣàlàyé? thank you ti dé.",neutral
email nkan ń lọ dáadáa.,positive
later urgent ń problem báyìí. O wa yes ita.,neutral
Ìbànújẹ ni pé o ṣe bẹ́ẹ̀.,negative
Mo ti ní work support O ṣeun pupọ fun urgent deadline,positive
Mi ò fẹ́ràn eyi. Ohun tí team please kùnà. O jẹ eniyan ti ko dara rara.,negative
O ni ẹ̀wà. check fẹ́ràn rẹ gan-an.,positive
Ohun tí ó support later Mo ní ìrírí buburu.,negative
email thank you ó ṣẹlẹ̀ kùnà.,negative
Ìbànújẹ ni pé problem ṣe bẹ́ẹ̀. thank you náà kò ṣiṣẹ́ dáadáa.,negative
Mo fẹ́ràn message gan-an. Ọmọde yii jẹ́ ọlọ́gbọ́n gan.,positive
Mo ti meeting ìrírí rere. Mo fẹ́ràn rẹ work Inú mi dùn pé mo rí ọ.,positive
"N kò mọ ohun tí ó ṣẹlẹ̀. later o deadline lọ́la. Ẹ jọ̀ọ́, ṣe é ṣàlàyé?",neutral
N sorry mọ ohun tí meeting ṣẹlẹ̀.,neutral
Ọkàn mi office problem gan-an. Mo ní team loni.,negative
O ni ẹ̀wà. Ìfẹ́ work dá mi lórí.,positive
later oni kì í ṣe okay gbóná.,neutral
o pé Ìbànújẹ deadline ni ṣe,negative
Ó jẹ́ pé ó ń ṣeé thank you Mo ti dé.,neutral
Mi ò support urgent O jẹ eniyan ti ko dara rara.,negative
Kò pé rara. sorry náà kò ṣiṣẹ́ email issue ni pé o ṣe bẹ́ẹ̀.,negative
n meeting later sí lọ Mo ti dé. update,neutral
Mo rí ọ ní ọ̀sán.,neutral
eh Eyi meeting dara rara. message ní yes loni.,negative
O wa ní ita. no o pade lọ́la.,neutral
problem update ìbànújẹ loni.,negative
Ọjọ́ meeting work pupọ. O update ẹ̀wà.,positive
rí problem ọ. mi Inú pé thank you,positive
Ọjọ́ problem kì í ṣe tó gbóná. check yes dé.,neutral
Mi ò urgent eyi. Ọkàn mi email update gan-an.,negative
Gbogbo thank you ń lọ dáadáa. O ṣeun pupọ fun iranlọwọ rẹ.,positive
Ìfẹ́ rẹ̀ dá mi hmm lórí. Ọmọde later office yes gan.,positive
ní wa sorry O,neutral
Mo rí ọ sorry ọ̀sán. A o pade lọ́la. N kò mọ problem no ó update,neutral
O jẹ eniyan check ko dara rara. Ẹ̀rọ thank you deadline ṣiṣẹ́ office,negative
Mo ti urgent support rí ọ ní ọ̀sán. N kò mọ message tí ó ṣẹlẹ̀.,neutral
Ó jẹ́ pé ó ń call ṣe. N kò mọ ohun tí ó ṣẹlẹ̀. A o email lọ́la.,neutral
thank you jẹ eniyan call ko thank you rara. Kò yes rara. Eyi ko dara rara.,negative
Mi support fẹ́ràn eyi.,negative
Kò pé thank you meeting check office eyi.,negative
Mo n lọ message ile itaja.,neutral
team ti support issue rere. Ọmọde yii no ọlọ́gbọ́n gan.,positive
sí ṣe gbóná. itaja. Mo issue later tó Ọjọ́ í office n ile,neutral
Mo ní ìrírí buburu. Kò pé rara. Ẹ̀rọ náà deadline ṣiṣẹ́ dáadáa.,negative
support jẹ eniyan ti ko work rara.,negative
ó check pade work later email deadline wa O call ṣẹlẹ̀. mọ A deadline please,neutral
email n lọ sí ile itaja. Ẹ update ṣe thank you ṣàlàyé?,neutral
okay wa ní issue Ẹ̀rọ náà ń meeting báyìí.,neutral
O email ní ita. meeting later email í ṣe tó gbóná.,neutral
ní kùnà. Mo Ohun ìbànújẹ ṣẹlẹ̀ loni. tí ó,negative
check ni pé o ṣe bẹ́ẹ̀.,negative
A o pade you know lọ́la.,neutral
Mo thank you inú update check Mo ti ní ìrírí rere.,positive
Ọmọde yii jẹ́ ọlọ́gbọ́n gan.,positive
Ó email pé ó ń urgent ṣe.,neutral
Eyi ko dara rara.,negative
Ọkàn mi ń rẹ́rù gan-an. Mo ní meeting loni. Ìbànújẹ ni pé deadline ṣe bẹ́ẹ̀.,negative
Mi ò fẹ́ràn eyi. Ẹ̀rọ thank you kò no email,negative
Mo ní ìbànújẹ loni.,negative
A o okay lọ́la.,neutral
nkan ń Gbogbo ni lọ O dáadáa. urgent,positive
Ọmọde yii jẹ́ ọlọ́gbọ́n gan. O ni ẹ̀wà. Inú mi dùn pé mo rí ọ.,positive
Ọjọ́ oni dara pupọ. Gbogbo nkan ń lọ dáadáa. Ìfẹ́ rẹ̀ dá mi lórí.,positive
Ọjọ́ oni dara pupọ.,positive
message mi dùn pé urgent rí ọ.,positive
A issue pade lọ́la. Ọjọ́ update kì sorry ṣe tó gbóná.,neutral
later náà yes ṣiṣẹ́ báyìí.,neutral
